,Unnamed: 0,epc_ind,epc_label,total_co2,scenario_name,gas_consumption,oil_consumption,total_floor_area,heating_consumption,electricity_injected,total_investment_cost,electricity_consumption,domestic_hot_water_consumption,total_subsidies,total_oil_cost,pv_production,name,building_type,construction_year,scale_kadaster,heating_system,tco,dhw_system,emissions_2025,modified_emissions_2025,emissions_2026,modified_emissions_2026,emissions_2027,modified_emissions_2027,emissions_2028,modified_emissions_2028,emissions_2029,modified_emissions_2029,emissions_2030,modified_emissions_2030,emissions_2031,modified_emissions_2031,emissions_2032,modified_emissions_2032,emissions_2033,modified_emissions_2033,emissions_2034,modified_emissions_2034,emissions_2035,modified_emissions_2035,emissions_2036,modified_emissions_2036,emissions_2037,modified_emissions_2037,emissions_2038,modified_emissions_2038,emissions_2039,modified_emissions_2039,emissions_2040,modified_emissions_2040,total_emissions,modified_total_emissions,total_co2_modified,epc_ind_modified,solar_injection_emissions_2025,solar_injection_emissions_2026,solar_injection_emissions_2027,solar_injection_emissions_2028,solar_injection_emissions_2029,solar_injection_emissions_2030,solar_injection_emissions_2031,solar_injection_emissions_2032,solar_injection_emissions_2033,solar_injection_emissions_2034,solar_injection_emissions_2035,solar_injection_emissions_2036,solar_injection_emissions_2037,solar_injection_emissions_2038,solar_injection_emissions_2039,solar_injection_emissions_2040
534621,0,56,2,1154.439,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",5465,3155,125,5465,5613,117600,1006,3155,"---
r1: 17250
r2: 12075
r3: 364
r4: 17250
r5: 12075
",315.1,6463,type_108,OPEN,1980.0,31982.0,Gasboiler,126712.71700000002,Gasboiler,1294.0386631173685,2083.778548492279,1323.912483695689,2077.2552006516466,1352.4094933783683,2071.032497864415,1379.5931459923916,2065.096584139712,1405.523970933965,2059.4342420751964,1430.2597079483373,2054.0328634260845,1453.8554356979485,2048.880421030576,1476.3636944051889,2043.9654420291686,1497.8346028428582,2039.2769823182298,1518.315969932818,2034.8046021809387,1537.85340120134,2030.5383430413397,1556.490400328187,2026.4687052897423,1574.268466015549,2022.586627130097,1591.2271843925253,2018.8834644022397,1607.4043171609146,2015.3509713340827,1622.8358856785792,2011.9812821808875,23622.186822722033,32703.366777586638,2114.262,168.26,789.7398853749103,753.3427169559577,718.6230044860465,685.5034381473204,653.9102711412313,623.7731554777472,595.0249853326277,567.6017476239797,541.4423794753716,516.4886322481207,492.68494183999974,469.9783049615553,448.31816111454805,427.65628000971446,407.9466541731681,389.14539650230836
105645,0,41,2,1068.9552,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",8417,0,191,5261,4831,111100,1159,3155,"---
r1: 17250
r2: 12075
r3: 463
r4: 17250
r5: 12075
",0.0,5745,type_24,GESLOTEN,1980.0,8438.0,Gasboiler,125869.90000000001,Gasboiler,1180.2228281673488,1859.936597318639,1204.0336962297743,1852.421129975406,1226.7471799620944,1845.2520320326612,1248.413855108327,1838.4133401768652,1269.0819665008726,1831.8898268043267,1288.7975354864977,1825.6669661141473,1307.6044624013168,1819.7309017638545,1325.5446243229549,1814.068416015712,1342.6579683175548,1808.6669003049983,1358.982600389257,1803.5143271647196,1374.5548703302193,1798.5992234442472,1389.4094526601048,1793.910644762238,1403.5794238352714,1789.4381511369606,1417.0963358995775,1785.1717837397575,1429.9902867408027,1781.1020427198828,1442.2899871091258,1777.2198660513407,21209.007073461096,29025.00214952576,1895.0562000000002,104.23298429319371,679.7137691512903,648.3874337456318,618.5048520705668,589.9994850685382,562.8078603034542,536.8694306276495,512.1264393625377,488.5237916927572,466.0089319874435,444.53172677546263,424.0443531140279,404.50119210213325,385.8587273016892,368.07544784018,351.11175597908004,334.9298789422148
636769,0,26,2,738.6804000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + PV full roof with battery",6414,0,104,3258,4081,115100,839,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,5027,type_126,OPEN,2012.0,8344.0,Gasboiler,125744.98700000001,Gasboiler,836.9183222545059,1411.108322649127,857.9408806037386,1405.6678764878047,877.9945609578189,1400.4781671056107,897.1240165199338,1395.527638661251,915.3718425369906,1390.8052678937277,932.7786711457588,1386.300539577023,949.3832618477857,1382.0034231060172,965.222587814548,1377.9043501615035,980.3319182150088,1373.9941934045673,994.7448967489031,1370.2642461528903,1008.493616560613,1366.7062029937217,1021.6086917004523,1363.312141290352,1034.1193252924702,1360.074503540906,1046.0533745605749,1356.9860805501783,1057.4374128577567,1354.0399953770334,1068.296788836543,1351.229688021635,15443.820168453401,22046.402636973347,1436.5314,124.10096153846153,574.1900003946212,547.7269958840661,522.4836061477919,498.4036221413173,475.4334253567371,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895585,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896034,296.60258251927667,282.93289918509186
380444,0,46,2,1034.2061999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",8332,0,160,5177,4831,111600,1056,3155,"---
r1: 17250
r2: 12075
r3: 421
r4: 17250
r5: 12075
",0.0,5745,type_76,HALF_OPEN,1998.0,4954.0,Gasboiler,125659.464,Gasboiler,1148.5948972580995,1828.3086664093898,1173.0736627634528,1821.4610965090844,1196.4242621887001,1814.929114259267,1218.6986899329886,1808.6981750015268,1239.9465441015236,1802.7544044049778,1260.215136944861,1797.0845675725104,1279.5496002083255,1791.6760395708632,1297.9929856261315,1786.5167773188887,1315.5863607839785,1781.595292771422,1332.3689005635745,1776.900627339037,1348.3779743727064,1772.4223274867343,1363.6492293550914,1768.1504214572246,1378.2166697652915,1764.0753970669807,1392.1127326854316,1760.1881805256116,1405.3683602523233,1756.4801162314031,1418.0130685558142,1752.942947498029,20768.189075358296,28584.18415142295,1860.3072,121.484375,679.7137691512903,648.3874337456316,618.5048520705668,589.9994850685382,562.8078603034542,536.8694306276495,512.1264393625377,488.5237916927572,466.0089319874435,444.53172677546263,424.0443531140279,404.50119210213325,385.8587273016892,368.07544784018,351.1117559790798,334.9298789422148
138187,0,16,2,734.5548,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",6268,0,148,3112,4081,113900,987,3155,"---
r1: 23250
r2: 16275
r3: 767
r4: 23250
r5: 16275
",0.0,5027,type_30,GESLOTEN,1998.0,2314.0,Gasboiler,125166.017,Gasboiler,828.3080792891551,1402.4980796837763,848.3709403417542,1396.0979362258204,867.5091534865797,1389.9927596343716,885.7653334709053,1384.1689556122226,903.1801310331426,1378.6135563898797,919.7923234191787,1373.314191850443,935.6389007270354,1368.259061985267,950.7551482721194,1363.436910619075,965.1747251564583,1358.8370003460168,978.9297392168742,1354.4490886208614,992.050818518981,1350.2634049520898,1004.5671795561996,1346.2706291460993,1016.5066923056454,1342.4618705540813,1027.8959422857552,1338.8286482753585,1038.7602897538245,1335.3628722731012,1049.123926175282,1332.0568253603738,15212.32932300889,21814.911791528837,1432.4058,84.9358108108108,574.1900003946212,547.7269958840661,522.4836061477919,498.4036221413173,475.4334253567371,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895585,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896034,296.60258251927667,282.93289918509186
574855,0,58,2,1011.663,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8305,0,129,5149,4831,111500,956,3155,"---
r1: 17250
r2: 12075
r3: 375
r4: 17250
r5: 12075
",0.0,5745,type_118,OPEN,1998.0,15970.0,Gasboiler,124952.50700000001,Gasboiler,1129.081861423877,1808.7956305751673,1154.2090710485772,1802.596504794209,1178.1782293989968,1796.6830814695636,1201.0427082093593,1791.0421932778975,1222.8534194419613,1785.6612797454154,1243.6589286520095,1780.528359279659,1263.5055631277512,1775.6320024902889,1282.4375150466913,1770.9613067394484,1300.496939877594,1766.5058718650375,1317.7240502473778,1762.2557770228404,1334.1572054819171,1758.201558595945,1349.832997020127,1754.3341891222603,1364.7863298915245,1750.6450571932137,1379.0505004386882,1747.1259482788682,1392.657270457683,1743.7690264367627,1405.6369379215312,1740.566816863746,20519.309527685666,28335.30460375032,1837.7640000000001,151.62403100775194,679.7137691512903,648.3874337456318,618.5048520705668,589.9994850685382,562.8078603034542,536.8694306276495,512.1264393625377,488.5237916927572,466.0089319874435,444.53172677546263,424.0443531140279,404.50119210213325,385.8587273016892,368.07544784018,351.1117559790798,334.9298789422148
65084,0,62,2,1160.5968000000003,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",8478,0,186,5322,4333,109600,1125,3155,"---
r1: 17250
r2: 12075
r3: 457
r4: 17250
r5: 12075
",0.0,5266,type_16,GESLOTEN,1958.0,16792.0,Gasboiler,124716.373,Gasboiler,1257.8044664381414,1867.4504531350035,1278.6065537867964,1860.1554567923486,1298.449924106318,1853.1966688841621,1317.3787623059675,1846.558594390831,1335.4352169212416,1840.2264524200757,1352.6594939653282,1834.186143294578,1369.0899464551808,1828.4242171564592,1384.7631598115577,1822.9278440187024,1399.7140333231796,1817.6847851968275,1413.97585785641,1812.6833660572129,1427.5803899834814,1807.9124500213788,1440.55792269434,1803.3614137683503,1452.937352849551,1799.02012357988,1464.7462455244677,1794.8789127758648,1476.0108953879344,1790.928560189705,1486.7563852521994,1787.1602696356845,22156.466606662096,29166.75571131707,1901.5398000000005,120.23924731182797,609.6459866968621,581.5489030055521,554.7467447778442,529.1798320848636,504.7912354988341,481.5266493292497,459.33427070127846,438.1646842071448,417.97075187364794,398.707508200803,380.33206003789746,362.80349107401025,346.082770730329,330.13266725139715,314.91766480177057,300.4038843834851
570049,0,45,2,918.3600000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8050,0,128,4895,5098,110900,978,3155,"---
r1: 17250
r2: 12075
r3: 341
r4: 17250
r5: 12075
",0.0,5984,type_117,OPEN,1998.0,15867.0,Gasboiler,123856.676,Gasboiler,1043.202763630032,1760.4829944586963,1069.9186613471325,1754.1412109714818,1095.403289064224,1748.0917046832985,1119.7133929864672,1742.321005257096,1142.9031040260338,1736.8162631705193,1165.024058334524,1731.5652211040865,1186.1255122803448,1726.5561866480155,1206.254452127063,1721.7780062669256,1225.4556986569517,1717.2200404644423,1243.772006972696,1712.872140092404,1261.2441616994838,1708.724623751919,1277.911067799464,1704.7682562359525,1293.809837200795,1700.9942279654424,1308.9758714341665,1697.3941353731518,1323.4429404608136,1693.9599621915836,1337.243257867538,1690.6840616032885,19300.40007588773,27548.370040238304,1790.1180000000002,144.5703125,717.2802308286643,684.2225496243493,652.6884156190745,622.6076122706288,593.9131591444855,566.5411627695626,540.4306743676707,515.5235541398627,491.7643418074906,469.10013311970783,447.4804620524351,426.8571884364885,407.18439076464733,388.4182639389853,370.51702173077,353.4408037357505
375021,0,40,2,994.6925999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8136,0,160,4981,4831,109800,1056,3155,"---
r1: 17250
r2: 12075
r3: 377
r4: 17250
r5: 12075
",0.0,5745,type_75,HALF_OPEN,1998.0,4487.0,Gasboiler,123567.228,Gasboiler,1109.0812972580998,1788.7950664093898,1133.5600627634526,1781.9474965090844,1156.9106621887,1775.4155142592667,1179.1850899329888,1769.1845750015268,1200.4329441015234,1763.2408044049778,1220.701536944861,1757.5709675725104,1240.0360002083255,1752.1624395708632,1258.4793856261315,1747.0031773188887,1276.0727607839785,1742.081692771422,1292.8553005635745,1737.387027339037,1308.8643743727064,1732.9087274867343,1324.1356293550914,1728.6368214572246,1338.7030697652915,1724.5617970669807,1352.5991326854316,1720.6745805256116,1365.854760252323,1716.9665162314031,1378.4994685558142,1713.429347498029,20135.971475358292,27951.96655142295,1820.7936,115.484375,679.7137691512901,648.3874337456318,618.5048520705668,589.999485068538,562.8078603034544,536.8694306276495,512.1264393625377,488.5237916927572,466.0089319874435,444.53172677546263,424.0443531140279,404.50119210213325,385.8587273016892,368.07544784018,351.11175597908004,334.9298789422148
114203,0,63,2,1243.341,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8265,0,192,5109,3597,108100,1124,3155,"---
r1: 17250
r2: 12075
r3: 557
r4: 17250
r5: 12075
",0.0,4548,type_26,GESLOTEN,1980.0,8064.0,Gasboiler,123555.523,Gasboiler,1318.276959819677,1824.3689547766612,1334.3129828911306,1817.0804428751997,1349.609945110637,1810.127840556265,1364.2019079746442,1803.495666573595,1378.1213631690243,1797.16915317348,1391.3993049177857,1791.1342132116492,1404.065298997401,1785.3774087856534,1416.1475485704432,1779.885921312908,1427.672956985107,1774.6475229877638,1438.6671876804558,1769.650549554051,1449.1547213307822,1764.883874332471,1459.1589103563288,1760.3368834450005,1468.7020309217392,1755.9994521811423,1477.8053325380324,1751.8619224533973,1486.4890853785416,1747.9150812917585,1494.7726254141799,1744.1501403293416,22658.55816205591,28478.085027840334,1858.4279999999999,109.8359375,506.0919949569843,482.7674599840691,460.517895445628,439.2937585989507,419.0477900044557,399.73490829386355,381.3121097882524,363.7383727424649,346.97456600265673,330.9833618735952,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
52608,0,28,2,700.8192000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery",5512,0,141,2357,3409,112400,1009,3155,"---
r1: 23250
r2: 16275
r3: 784
r4: 23250
r5: 16275
",0.0,4309,type_13,GESLOTEN,1958.0,18645.0,Gasboiler,123268.29499999998,Gasboiler,773.5431399786594,1253.1838435673053,789.1057988429898,1246.641042403093,803.9512130471205,1240.3997828481063,818.1124386328936,1234.446167591421,831.6210081705051,1228.7669398149835,844.5070009715673,1223.3494536748703,856.7991100662201,1218.1816461429933,868.5247060934346,1213.2520101465518,879.7098982467678,1208.5495689454212,890.3795924112792,1204.0638516904246,900.5575466210583,1199.7848701080634,910.2664239608529,1195.7030962597914,919.5278430295893,1191.8094413263102,928.3624260781553,1188.0952353696423,936.7898449286292,1184.552208027922,944.8288647772065,1181.1724700999162,13896.586855856927,19411.951628016814,1283.7582000000002,88.44326241134752,479.6407035886459,457.53524356010325,436.44856980098575,416.33372895852744,397.1459316444784,378.842452703303,361.38253607677314,344.7273040531172,328.83967069865344,313.6842592791454,299.22732348700504,285.43667229893856,272.28159829672086,259.732809291487,247.76236309929277,236.34360532270966
497894,0,96,2,1280.862,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",4880,3155,123,4880,4081,114200,903,3155,"---
r1: 17250
r2: 12075
r3: 364
r4: 17250
r5: 12075
",315.1,5027,type_100,OPEN,1958.0,23963.0,Gasboiler,123235.58100000002,Gasboiler,1377.1606171884082,1951.3506175830294,1397.768171301259,1945.495167185325,1417.425973943229,1939.9095800910209,1436.1777968230565,1934.5814189643738,1454.0653943191105,1929.4988196758475,1471.1285964531835,1924.6504648844477,1487.4053975793531,1920.0255588375846,1502.9320409853897,1915.6138033323452,1517.743099595095,1911.4053747846535,1531.871552951269,1907.3909023552562,1545.348860650718,1903.5614470838268,1558.2050323948295,1899.9084819847292,1570.4686948116812,1896.423873060117,1582.1671551984905,1893.099861188094,1593.3264623263265,1889.9290448456031,1603.9714644424841,1886.904363627576,24047.166310963883,30649.748779483823,1978.7130000000002,178.9471544715447,574.1900003946212,547.7269958840661,522.4836061477918,498.4036221413173,475.43342535673696,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895586,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896036,296.60258251927667,282.93289918509186
423216,0,45,2,916.1351999999998,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + PV full roof with battery",6217,0,126,3061,2961,111000,989,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,3830,type_83,HALF_OPEN,2012.0,5333.0,Gasboiler,123209.31,Gasboiler,975.8900373491317,1392.4978764004607,988.6773553826565,1386.0847640601178,1000.8753373870508,1379.9672162901657,1012.5111444100273,1374.131611246695,1023.6106857134316,1368.564954883071,1034.198676464971,1363.2548520163,1044.2986927710776,1358.1894787268784,1053.9332241734387,1353.3575560306638,1063.1237237260943,1348.7483247641444,1071.890655764601,1344.3515216271853,1080.2535414736362,1340.1573563299055,1088.2310023545008,1336.1564897927985,1095.8408016893125,1332.3400133515568,1103.0998840942175,1328.6994289202935,1110.0244132496903,1325.226630068994,1116.629807891938,1321.9138839730595,16863.088983895774,21653.641958482287,1422.4661999999998,103.75,416.60783905132894,397.40740867746126,379.0918789031149,361.6204668366677,344.9542691696395,329.05617555132903,313.89078595580077,299.42433185722507,285.62460103805006,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622443,225.599544826076,215.20221681930366,205.28407608112138
67978,0,68,2,1166.4972000000002,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8302,0,187,5146,4081,108000,1115,3155,"---
r1: 17250
r2: 12075
r3: 480
r4: 17250
r5: 12075
",0.0,5027,type_17,GESLOTEN,1958.0,17173.0,Gasboiler,123024.087,Gasboiler,1256.37186915696,1830.5618695515811,1275.6047217367948,1823.331717620861,1293.9511794574,1816.4347856051918,1311.4520940771508,1809.8557162184682,1328.1464345973823,1803.5798599541195,1344.0713740340284,1797.5932424652926,1359.2623721901703,1791.8825334484018,1373.753254613803,1786.4350169607585,1387.5762879166305,1781.238563106189,1400.7622516216059,1776.281601025593,1413.340506699191,1771.5530931322999,1425.339060944954,1767.0425105348538,1436.7846313440673,1762.7398095925032,1447.702703561587,1758.6354095511904,1458.1175886909643,1754.720171210241,1468.0524773871643,1750.9853765722562,21980.288808029854,28582.8712765498,1864.3482000000004,122.55882352941177,574.1900003946212,547.7269958840661,522.4836061477918,498.4036221413173,475.4334253567372,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895586,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896034,296.60258251927667,282.93289918509186
314341,0,54,2,1251.5724,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",5264,3155,152,5264,4831,113300,1029,3155,"---
r1: 17250
r2: 12075
r3: 405
r4: 17250
r5: 12075
",315.1,5745,type_66,HALF_OPEN,1980.0,12596.0,Gasboiler,122947.167,Gasboiler,1366.7792415828599,2046.49301073415,1391.4330870004364,2039.8205207460683,1414.9506973354805,2033.455549406047,1437.3844388676089,2027.383923936147,1458.7842644434418,2021.592124746896,1479.1978247057912,2016.0672553334407,1498.6705741965704,2010.797013559108,1517.2458725696827,2005.7696642624398,1534.9650811392548,2000.9740131266983,1551.8676549782015,1996.399381753664,1567.9912307721934,1992.0355838862213,1583.371710624651,1987.8729027267843,1598.0433419993744,1983.9020693010636,1612.038793978811,1980.114241818991,1625.3892300077705,1976.5009859868503,1638.124377284558,1973.0542562267728,24276.23742148669,32092.232497551344,2077.6734,133.45723684210526,679.7137691512901,648.3874337456318,618.5048520705666,589.9994850685382,562.8078603034542,536.8694306276495,512.1264393625377,488.5237916927572,466.0089319874435,444.53172677546263,424.0443531140279,404.50119210213325,385.8587273016892,368.07544784018,351.1117559790798,334.9298789422148
28455,0,73,2,1198.7478,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",8473,0,183,5318,4081,107700,1102,3155,"---
r1: 17250
r2: 12075
r3: 427
r4: 17250
r5: 12075
",0.0,5027,type_8,GESLOTEN,1945.0,39597.0,Gasboiler,122905.37700000001,Gasboiler,1289.016390498511,1863.2063908931323,1308.333540813861,1856.060536697927,1326.7604111947385,1849.2440173425305,1344.338032453079,1842.7416545943963,1361.1055443916393,1836.5389697483765,1377.1002829559577,1830.622151387222,1392.3578633696957,1824.9780246279272,1406.9122594384758,1819.5940217854313,1420.7958791988008,1814.4581543883592,1434.0396370805004,1809.5589864844876,1446.6730227433886,1804.8856091764974,1458.7241667414087,1800.4276163313084,1470.2199031604775,1796.1750814089135,1481.18582936951,1792.1185353591136,1491.646363017661,1788.2489455369378,1501.6247964047075,1784.5576955897993,22510.83392283241,29113.41639135236,1896.5988000000002,128.75136612021856,574.1900003946212,547.7269958840661,522.483606147792,498.4036221413173,475.4334253567372,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895584,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896036,296.60258251927667,282.93289918509186
110158,0,52,2,1153.9854,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8234,0,189,5078,4081,107900,1122,3155,"---
r1: 17250
r2: 12075
r3: 510
r4: 17250
r5: 12075
",0.0,5027,type_25,GESLOTEN,1980.0,8807.0,Gasboiler,122862.368,Gasboiler,1243.6479576653555,1817.8379580599767,1262.8354191568362,1810.5624150409024,1281.1385777526793,1803.622183900471,1298.598188797805,1797.0018109391224,1315.253129323552,1790.686554680289,1331.140484614528,1784.6623530457923,1346.2956307858105,1778.915792044042,1360.7523135543638,1773.4340759013194,1374.5427233800774,1768.204998569636,1387.69756714374,1763.2169165477271,1400.2461365215465,1758.4587229546553,1412.2163732084016,1753.9198227983013,1423.6349311352312,1749.5901093836671,1434.527235818859,1745.4599418084624,1444.9175409765892,1741.5201234958658,1454.8289825315642,1737.761881716656,21772.273192366934,28374.855660886882,1851.8364000000001,105.98148148148148,574.1900003946212,547.7269958840661,522.4836061477918,498.4036221413173,475.43342535673696,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895586,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896034,296.60258251927667,282.93289918509186
270691,0,70,2,1111.0950000000003,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",8140,0,147,4984,4081,108600,982,3155,"---
r1: 17250
r2: 12075
r3: 385
r4: 17250
r5: 12075
",0.0,5027,type_57,HALF_OPEN,1958.0,20563.0,Gasboiler,122628.83400000002,Gasboiler,1204.9997874974442,1779.1897878920654,1225.0950707560107,1772.8220666400769,1244.2642118470949,1766.7478179948866,1262.5498943847238,1760.953516526041,1279.992834800165,1755.426260156902,1296.6318730045364,1750.1537414358006,1312.504058873007,1745.1242201312384,1327.6447347431476,1740.3264970901032,1342.087614111139,1735.7498893006975,1355.8648567010646,1731.3842061050518,1369.0071400744416,1727.2197265075504,1381.5437279394514,1723.2471775293511,1393.5025353119572,1719.4577135603931,1404.9101906734181,1715.8428966630215,1415.7920952640927,1712.3946777833694,1426.1724796435678,1709.1053788286597,21242.56310562526,27845.145574145212,1808.9460000000004,139.4047619047619,574.1900003946212,547.7269958840661,522.4836061477918,498.4036221413173,475.43342535673696,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895586,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896034,296.60258251927667,282.93289918509186
62049,0,48,2,1080.5634,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",8489,0,186,5334,4831,107700,1142,3155,"---
r1: 17250
r2: 12075
r3: 419
r4: 17250
r5: 12075
",0.0,5745,type_15,GESLOTEN,1958.0,18748.0,Gasboiler,122480.91300000002,Gasboiler,1192.3461560755309,1872.0599252268212,1216.2672596382454,1864.6546933838772,1239.0858983878452,1857.5907504584118,1260.8528822153103,1850.8523672838483,1281.6166793087468,1844.4245396122012,1301.423524076713,1838.2929547043625,1320.3175200976193,1832.443959460157,1338.34073832445,1826.8645300172072,1355.5333107634694,1821.542242750913,1371.9335198355036,1816.4652466109662,1387.577883618785,1811.622236732813,1402.5012371631608,1807.002429265294,1416.7368100567312,1802.5955373584204,1430.316300417631,1798.391748257811,1443.269945475714,1794.3817014547938,1455.6265889012977,1790.5564678435126,21413.746254356753,29229.741330421406,1906.6644000000001,112.93279569892474,679.7137691512903,648.3874337456318,618.5048520705666,589.999485068538,562.8078603034544,536.8694306276495,512.1264393625377,488.5237916927572,466.0089319874435,444.53172677546263,424.0443531140279,404.50119210213325,385.8587273016892,368.07544784018,351.1117559790798,334.9298789422148
264689,0,49,2,789.0065999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery",5421,0,112,2265,2743,111200,966,3155,"---
r1: 23250
r2: 16275
r3: 709
r4: 23250
r5: 16275
",0.0,3591,type_55,HALF_OPEN,1958.0,22750.0,Gasboiler,122288.333,Gasboiler,842.8526172258655,1228.7882141585894,854.3754692266637,1222.5242439656965,865.3672613269721,1216.5489647485338,875.8524687711048,1210.8490714502602,885.854438799578,1205.4118722113717,895.395442636031,1200.225260108944,904.4967250781972,1195.2776861983464,913.1785518033471,1190.5581337973924,921.4602544935442,1186.0560939556758,929.3602738811846,1181.76154205446,936.896200810675,1177.6649154850238,944.0848154076814,1173.7570923557566,950.9421244431584,1170.0293711805903,957.4833969753674,1166.4734515035425,963.7231983492393,1163.0814154162267,969.6754226287899,1159.8457099271743,14610.998661857398,19048.85303851758,1258.0596,110.22767857142857,385.9355969327239,368.1487747390329,351.1817034215617,334.99660267915544,319.5574334117937,304.82981747291296,290.7809611201492,277.37958199404534,264.5958394621316,252.4012681732754,240.76871467434876,229.67227694807525,219.08724673743188,208.99005452817505,199.35821706698744,190.17028729838444
58642,0,36,2,744.4548000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",5323,0,141,2168,2961,111000,1039,3155,"---
r1: 23250
r2: 16275
r3: 791
r4: 23250
r5: 16275
",0.0,3830,type_14,GESLOTEN,1958.0,17682.0,Gasboiler,122159.706,Gasboiler,802.694555266243,1219.302394317572,815.1576512400943,1212.5650599175556,827.0463537819024,1206.1382326850173,838.3871352718422,1200.00760210851,849.2052480432128,1194.1595172128523,859.5247806113967,1188.5809561627257,869.3687113113646,1183.2594972671654,878.7589594631588,1178.183291320384,887.7164341792867,1173.3410352173369,896.2610809226994,1168.7219467852838,904.4119259190309,1164.3157407753001,912.1871185219829,1160.1126059602807,919.6039716261961,1156.1031832884403,926.6790002175894,1152.2785450436654,933.4279581470105,1148.6301749663141,939.8658732090795,1145.149949290201,14060.29675773209,18850.849732318602,1250.7858,88.5,416.60783905132894,397.40740867746126,379.0918789031149,361.6204668366677,344.9542691696395,329.0561755513289,313.8907859558009,299.42433185722507,285.6246010380502,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622442,225.599544826076,215.20221681930366,205.2840760811215
